time;Tac;hs;u;Rg
2022-03-09 10:00:00;11.47;58.59;0.47;172.91666666666666
2022-03-09 11:00:00;11.86;57.49;1.235;172.88888888888889
2022-03-09 12:00:00;11.66;59.52;1.177;129.05555555555554
2022-03-09 13:00:00;11.99;54.97;1.228;192.38888888888889
2022-03-09 14:00:00;12.26;53.28;2.001;209.44444444444446
2022-03-09 15:00:00;11.99;55.31;1.771;135.30555555555554
2022-03-09 16:00:00;11.86;56.54;1.572;59.72222222222222
2022-03-09 17:00:00;11.66;63.19;1.586;82.63888888888889
2022-03-09 18:00:00;11.12;65.57;0.605;5.477777777777778
2022-03-09 19:00:00;11.67;67.94;0.076;0.0
2022-03-09 20:00:00;11.4;68.69;0.033;0.0
2022-03-09 21:00:00;9.98;69.58;0.0;0.0
2022-03-09 22:00:00;8.7;71.5;0.0;0.0
2022-03-09 23:00:00;7.69;77.7;0.0;0.0
2022-03-10 00:00:00;7.36;79.1;0.0;0.0
2022-03-10 01:00:00;8.18;79.7;0.0;0.0
2022-03-10 02:00:00;8.37;78.7;0.015;0.0
2022-03-10 03:00:00;8.37;78.9;0.058;0.0
2022-03-10 04:00:00;8.23;75.4;0.132;0.0
2022-03-10 05:00:00;8.16;77.0;0.182;0.0
2022-03-10 06:00:00;8.91;79.4;0.352;0.17777777777777778
2022-03-10 07:00:00;8.57;73.3;0.384;10.588888888888889
2022-03-10 08:00:00;8.91;73.5;0.351;33.611111111111114
2022-03-10 09:00:00;9.24;73.9;0.531;81.69444444444444
2022-03-10 10:00:00;11.07;74.9;1.067;184.75
2022-03-10 11:00:00;11.67;73.9;0.922;109.52777777777777
2022-03-10 12:00:00;12.34;73.2;1.603;141.05555555555554
2022-03-10 13:00:00;12.34;71.6;1.904;94.30555555555556
2022-03-10 14:00:00;13.08;72.3;2.223;133.16666666666666
2022-03-10 15:00:00;12.34;72.6;1.733;48.94444444444444
2022-03-10 16:00:00;11.6;77.8;1.517;37.25
2022-03-10 17:00:00;11.06;79.7;1.338;15.202777777777778
2022-03-10 18:00:00;10.86;78.9;1.066;2.0555555555555554
2022-03-10 19:00:00;11.2;75.8;0.718;1.3027777777777778
2022-03-10 20:00:00;11.54;74.5;0.729;1.325
2022-03-10 21:00:00;11.34;76.3;1.289;1.3027777777777778
2022-03-10 22:00:00;11.34;74.7;1.767;0.0
2022-03-10 23:00:00;11.2;74.8;1.812;0.0
2022-03-11 00:00:00;11.2;74.2;1.925;0.0
2022-03-11 01:00:00;11.2;74.0;1.796;0.0
2022-03-11 02:00:00;11.26;72.8;1.883;0.0
2022-03-11 03:00:00;11.2;72.6;1.934;0.0
2022-03-11 04:00:00;11.06;69.37;1.992;0.0
2022-03-11 05:00:00;10.99;72.0;2.029;0.0
2022-03-11 06:00:00;10.92;71.1;1.958;0.0
2022-03-11 07:00:00;11.13;67.27;2.574;5.613888888888889
2022-03-11 08:00:00;11.06;63.94;2.497;39.416666666666664
2022-03-11 09:00:00;11.4;61.64;2.654;92.55555555555556
2022-03-11 10:00:00;11.87;58.38;3.136;180.02777777777777
2022-03-11 11:00:00;12.2;56.2;3.359;231.94444444444446
2022-03-11 12:00:00;12.27;58.44;3.23;164.61111111111111
2022-03-11 13:00:00;12.2;65.28;2.746;124.08333333333333
2022-03-11 14:00:00;11.46;75.3;2.488;48.47222222222222
2022-03-11 15:00:00;11.53;69.44;2.429;47.22222222222222
2022-03-11 16:00:00;11.53;69.98;2.442;13.76666666666667
2022-03-11 17:00:00;11.53;68.76;2.264;3.2694444444444444
2022-03-11 18:00:00;11.13;69.84;2.766;0.06666666666666667
2022-03-11 19:00:00;10.66;73.8;1.98;0.0
2022-03-11 20:00:00;10.93;81.9;2.337;0.0
2022-03-11 21:00:00;10.59;82.3;1.973;0.0
2022-03-11 22:00:00;9.92;81.7;1.981;0.0
2022-03-11 23:00:00;9.98;81.9;2.078;0.0
2022-03-12 00:00:00;10.05;82.8;2.024;0.0
2022-03-12 01:00:00;9.98;82.5;2.296;0.0
2022-03-12 02:00:00;9.51;82.5;1.988;0.0
2022-03-12 03:00:00;8.9;83.5;1.575;0.0
2022-03-12 04:00:00;8.09;82.8;1.165;0.0
2022-03-12 05:00:00;7.75;83.4;1.001;0.0
2022-03-12 06:00:00;7.69;84.0;1.142;0.0
2022-03-12 07:00:00;7.35;83.0;0.782;4.730555555555555
2022-03-12 08:00:00;8.1;87.1;0.751;14.41388888888889
2022-03-12 09:00:00;7.76;83.8;0.537;27.944444444444443
2022-03-12 10:00:00;8.5;85.8;0.461;35.666666666666664
2022-03-12 11:00:00;8.57;83.1;0.489;29.36111111111111
2022-03-12 12:00:00;8.77;82.8;0.273;30.13888888888889
2022-03-12 13:00:00;9.52;80.0;1.333;33.333333333333336
2022-03-12 14:00:00;9.86;74.6;2.45;46.05555555555555
2022-03-12 15:00:00;9.92;74.1;1.276;26.52777777777778
2022-03-12 16:00:00;9.11;79.0;0.305;16.380555555555556
2022-03-12 17:00:00;9.38;78.3;1.546;9.327777777777778
2022-03-12 18:00:00;9.18;78.3;0.764;1.9666666666666666
2022-03-12 19:00:00;9.04;79.0;1.345;0.0
2022-03-12 20:00:00;8.43;82.1;0.481;0.0
2022-03-12 21:00:00;8.43;82.3;0.201;0.0
2022-03-12 22:00:00;8.43;83.5;0.556;0.0
2022-03-12 23:00:00;8.16;82.8;0.501;0.0
2022-03-13 00:00:00;8.02;84.9;0.382;0.0
2022-03-13 01:00:00;7.69;83.5;0.07;0.0
2022-03-13 02:00:00;7.62;83.7;0.099;0.0
2022-03-13 03:00:00;7.76;81.7;0.059;0.0
2022-03-13 04:00:00;7.76;82.8;0.0;0.0
2022-03-13 05:00:00;7.56;84.0;0.347;0.0
2022-03-13 06:00:00;9.93;75.4;2.134;2.7861111111111105
2022-03-13 07:00:00;9.65;69.32;3.564;4.044444444444444
2022-03-13 08:00:00;9.92;66.81;4.163;14.897222222222224
2022-03-13 09:00:00;10.06;67.76;3.935;17.330555555555556
2022-03-13 10:00:00;9.72;79.6;4.323;25.916666666666668
2022-03-13 11:00:00;8.91;80.9;4.305;37.361111111111114
2022-03-13 12:00:00;9.58;81.5;4.193;36.02777777777778
2022-03-13 13:00:00;9.52;81.8;4.387;33.5
2022-03-13 14:00:00;9.31;84.1;3.597;22.13888888888889
2022-03-13 15:00:00;8.02;81.5;3.383;14.125
2022-03-13 16:00:00;7.41;80.7;0.582;19.319444444444443
2022-03-13 17:00:00;7.28;81.3;0.015;12.002777777777778
2022-03-13 18:00:00;7.49;82.0;0.281;13.375000000000002
2022-03-13 19:00:00;7.42;81.7;0.31;0.044444444444444446
2022-03-13 20:00:00;7.36;81.8;0.097;1.3277777777777777
2022-03-13 21:00:00;7.08;83.9;0.056;1.3277777777777777
2022-03-13 22:00:00;7.56;81.4;0.122;1.3277777777777777
2022-03-13 23:00:00;7.56;82.9;0.097;1.2833333333333334
2022-03-14 00:00:00;7.49;82.6;0.058;0.33055555555555555
2022-03-14 01:00:00;7.49;82.1;0.142;0.8833333333333333
2022-03-14 02:00:00;7.56;80.9;0.11;0.8611111111111112
2022-03-14 03:00:00;7.76;79.6;0.087;1.0611111111111111
2022-03-14 04:00:00;8.3;80.2;0.171;1.261111111111111
2022-03-14 05:00:00;8.02;74.6;0.236;1.238888888888889
2022-03-14 06:00:00;8.09;75.8;0.181;1.3027777777777778
2022-03-14 07:00:00;8.5;75.8;0.042;7.338888888888889
2022-03-14 08:00:00;9.38;75.6;0.204;28.5
2022-03-14 09:00:00;9.92;74.8;0.253;61.19444444444444
2022-03-14 10:00:00;10.19;72.5;0.062;101.08333333333333
2022-03-14 11:00:00;10.99;70.5;0.208;149.25
2022-03-14 12:00:00;11.8;71.3;0.301;84.27777777777777
2022-03-14 13:00:00;11.86;70.9;1.055;74.66666666666667
2022-03-14 14:00:00;12.07;70.5;0.514;47.02777777777778
2022-03-14 15:00:00;12.0;72.7;0.003;51.86111111111112
2022-03-14 16:00:00;12.21;75.1;0.156;32.52777777777778
2022-03-14 17:00:00;11.67;77.8;0.007;13.808333333333334
2022-03-14 18:00:00;12.48;76.4;0.099;2.4972222222222222
2022-03-14 19:00:00;11.47;78.6;0.001;0.0
2022-03-14 20:00:00;11.2;76.4;0.014;0.0
2022-03-14 21:00:00;11.2;73.2;0.0;0.0
2022-03-14 22:00:00;10.79;75.9;0.0;0.0
2022-03-14 23:00:00;10.93;77.2;0.0;0.0
2022-03-15 00:00:00;10.93;75.5;0.036;0.044444444444444446
2022-03-15 01:00:00;11.74;69.64;0.323;0.2861111111111111
2022-03-15 02:00:00;11.47;68.69;0.012;0.0
2022-03-15 03:00:00;12.14;71.1;0.113;0.0
2022-03-15 04:00:00;11.13;70.5;0.0;0.0
2022-03-15 05:00:00;10.59;71.4;0.002;0.0
2022-03-15 06:00:00;10.8;73.6;0.0;0.15555555555555556
2022-03-15 07:00:00;11.14;70.4;0.0;16.575
2022-03-15 08:00:00;11.74;68.83;0.008;37.361111111111114
2022-03-15 09:00:00;12.55;63.06;0.002;59.888888888888886
2022-03-15 10:00:00;12.95;63.05;1.011;102.97222222222223
2022-03-15 11:00:00;13.21;66.36;1.748;152.0
2022-03-15 12:00:00;13.41;66.29;2.017;185.77777777777777
2022-03-15 13:00:00;13.54;62.63;2.51;258.6111111111111
2022-03-15 14:00:00;13.41;62.83;2.695;186.88888888888889
2022-03-15 15:00:00;13.28;66.22;2.437;108.44444444444444
2022-03-15 16:00:00;12.94;68.46;1.918;53.72222222222222
2022-03-15 17:00:00;12.68;69.9;1.419;23.583333333333332
2022-03-15 18:00:00;12.47;72.1;0.801;5.811111111111111
2022-03-15 19:00:00;12.35;71.9;0.234;0.0
2022-03-15 20:00:00;12.35;71.9;0.475;0.0
2022-03-15 21:00:00;12.35;73.0;0.731;0.0
2022-03-15 22:00:00;12.35;75.2;0.201;0.0
2022-03-15 23:00:00;11.87;76.5;0.0;0.0
2022-03-16 00:00:00;11.81;73.5;0.05;0.0
2022-03-16 01:00:00;11.53;77.7;0.025;0.0
2022-03-16 02:00:00;11.06;78.4;0.0;0.0
2022-03-16 03:00:00;10.72;79.3;0.0;0.0
2022-03-16 04:00:00;10.59;79.8;0.0;0.0
2022-03-16 05:00:00;10.39;80.0;0.0;0.0
2022-03-16 06:00:00;10.32;79.8;0.0;0.0
2022-03-16 07:00:00;10.25;80.2;0.0;20.11111111111111
2022-03-16 08:00:00;11.0;78.4;0.015;100.94444444444446
2022-03-16 09:00:00;12.75;69.77;0.03;220.0
2022-03-16 10:00:00;13.42;61.55;0.047;266.94444444444446
2022-03-16 11:00:00;14.08;60.32;0.121;300.0
2022-03-16 12:00:00;13.61;64.99;1.346;289.44444444444446
2022-03-16 13:00:00;13.95;62.82;1.002;280.8333333333333
2022-03-16 14:00:00;14.15;62.55;0.46;234.16666666666666
2022-03-16 15:00:00;14.35;61.47;0.502;190.80555555555554
2022-03-16 16:00:00;14.29;61.4;0.417;124.72222222222223
2022-03-16 17:00:00;14.15;62.28;0.325;70.66666666666667
2022-03-16 18:00:00;13.28;68.26;0.54;12.855555555555556
2022-03-16 19:00:00;12.68;69.56;0.219;0.0
2022-03-16 20:00:00;12.48;69.03;0.498;0.0
2022-03-16 21:00:00;12.42;69.23;0.751;0.0
2022-03-16 22:00:00;12.01;70.0;0.385;0.0
2022-03-16 23:00:00;11.81;70.7;0.138;0.0
2022-03-17 00:00:00;11.26;71.5;0.009;0.0
2022-03-17 01:00:00;10.93;78.2;0.0;0.0
2022-03-17 02:00:00;10.05;78.0;0.0;0.0
2022-03-17 03:00:00;9.38;79.7;0.0;0.0
2022-03-17 04:00:00;8.77;80.8;0.0;0.0
2022-03-17 05:00:00;8.5;81.7;0.0;0.0
2022-03-17 06:00:00;8.78;82.6;0.003;0.0
2022-03-17 07:00:00;9.38;80.2;0.009;13.683333333333334
2022-03-17 08:00:00;9.99;80.6;0.005;44.111111111111114
2022-03-17 09:00:00;10.93;79.1;0.008;50.611111111111114
2022-03-17 10:00:00;11.81;74.6;0.013;101.52777777777777
2022-03-17 11:00:00;12.88;69.09;0.117;170.25
2022-03-17 12:00:00;14.16;62.63;0.117;207.5
2022-03-17 13:00:00;14.56;60.25;0.033;174.77777777777777
2022-03-17 14:00:00;15.1;56.32;0.0;181.69444444444446
2022-03-17 15:00:00;16.04;56.72;0.076;228.05555555555554
2022-03-17 16:00:00;15.43;55.23;0.255;130.66666666666666
2022-03-17 17:00:00;15.17;58.76;0.0;54.22222222222222
2022-03-17 18:00:00;14.15;63.71;0.009;10.886111111111111
2022-03-17 19:00:00;14.02;64.4;0.002;0.0
2022-03-17 20:00:00;13.55;68.53;0.025;0.0
2022-03-17 21:00:00;13.15;64.88;0.108;0.0
2022-03-17 22:00:00;12.75;62.85;0.055;0.0
2022-03-17 23:00:00;12.08;65.3;0.007;0.0
2022-03-18 00:00:00;11.4;66.25;0.012;0.0
2022-03-18 01:00:00;11.13;68.42;0.0;0.0
2022-03-18 02:00:00;11.95;71.0;0.0;0.0
2022-03-18 03:00:00;11.27;69.64;0.051;0.0
2022-03-18 04:00:00;10.86;71.8;0.0;0.0
2022-03-18 05:00:00;10.73;70.4;0.007;0.0
2022-03-18 06:00:00;11.07;67.41;0.023;0.0
2022-03-18 07:00:00;11.06;66.59;0.098;7.8
2022-03-18 08:00:00;11.53;63.2;0.338;41.47222222222222
2022-03-18 09:00:00;12.28;59.67;0.408;94.80555555555556
2022-03-18 10:00:00;13.22;56.14;0.402;186.77777777777777
2022-03-18 11:00:00;14.36;51.65;0.463;288.8888888888889
2022-03-18 12:00:00;15.24;52.52;0.62;285.27777777777777
2022-03-18 13:00:00;17.18;49.73;0.89;527.2222222222222
2022-03-18 14:00:00;15.14;52.43;0.547;252.77777777777777
2022-03-18 15:00:00;14.34;57.8;1.478;170.88888888888889
2022-03-18 16:00:00;14.15;59.23;0.851;122.80555555555556
2022-03-18 17:00:00;14.08;60.12;0.219;90.02777777777776
2022-03-18 18:00:00;13.48;63.45;0.037;12.7
2022-03-18 19:00:00;13.42;64.94;0.0;0.0
2022-03-18 20:00:00;12.54;66.92;0.496;0.0
2022-03-18 21:00:00;11.67;73.4;0.125;0.0
2022-03-18 22:00:00;10.86;79.0;0.0;0.0
2022-03-18 23:00:00;10.32;79.5;0.003;0.0
2022-03-19 00:00:00;9.98;79.2;0.037;0.30833333333333335
2022-03-19 01:00:00;9.11;80.0;0.014;0.0
2022-03-19 02:00:00;8.57;80.9;0.038;0.0
2022-03-19 03:00:00;8.57;82.4;0.011;0.0
2022-03-19 04:00:00;8.51;81.5;0.011;0.0
2022-03-19 05:00:00;8.17;80.5;0.016;0.0
2022-03-19 06:00:00;7.9;80.3;0.006;0.0
2022-03-19 07:00:00;8.31;79.9;0.0;34.611111111111114
2022-03-19 08:00:00;9.66;77.4;0.012;123.94444444444444
2022-03-19 09:00:00;11.75;70.1;0.063;269.1666666666667
2022-03-19 10:00:00;13.43;56.75;0.287;376.6666666666667
2022-03-19 11:00:00;14.49;49.95;0.609;444.1666666666667
2022-03-19 12:00:00;16.1;42.48;0.556;465.55555555555554
2022-03-19 13:00:00;15.76;35.63;0.726;469.1666666666667
2022-03-19 14:00:00;16.83;34.48;0.358;411.94444444444446
2022-03-19 15:00:00;16.56;32.45;1.374;393.05555555555554
2022-03-19 16:00:00;15.08;28.86;1.204;221.66666666666666
2022-03-19 17:00:00;15.22;27.71;1.263;160.33333333333334
2022-03-19 18:00:00;12.73;40.8;0.65;27.166666666666668
2022-03-19 19:00:00;11.19;48.68;0.052;0.0
2022-03-19 20:00:00;10.39;53.44;0.066;0.0
2022-03-19 21:00:00;8.97;60.98;0.0;0.0
2022-03-19 22:00:00;7.97;66.69;0.0;0.0
2022-03-19 23:00:00;7.29;71.2;0.0;0.0
2022-03-20 00:00:00;6.48;73.2;0.0;0.0
2022-03-20 01:00:00;6.69;75.5;0.0;0.0
2022-03-20 02:00:00;6.758;73.1;0.0;0.0
2022-03-20 03:00:00;7.5;73.4;0.0;0.15555555555555556
2022-03-20 04:00:00;7.84;69.07;0.0;0.0
2022-03-20 05:00:00;8.23;67.91;0.0;0.0
2022-03-20 06:00:00;10.33;72.2;1.278;0.0
2022-03-20 07:00:00;9.65;72.6;1.23;3.977777777777778
2022-03-20 08:00:00;9.17;78.3;0.498;24.944444444444443
2022-03-20 09:00:00;9.78;80.4;0.004;67.5
2022-03-20 10:00:00;10.53;77.3;0.487;99.05555555555554
2022-03-20 11:00:00;11.07;68.63;1.452;66.80555555555556
2022-03-20 12:00:00;10.66;71.2;1.418;85.22222222222223
2022-03-20 13:00:00;10.86;68.5;1.746;105.69444444444444
2022-03-20 14:00:00;11.48;67.28;1.858;50.44444444444444
2022-03-20 15:00:00;11.14;62.26;2.076;44.05555555555556
2022-03-20 16:00:00;11.07;62.73;2.217;28.61111111111111
2022-03-20 17:00:00;10.39;69.11;1.806;16.641666666666666
2022-03-20 18:00:00;9.78;77.4;1.248;3.9555555555555557
2022-03-20 19:00:00;9.45;78.9;0.305;0.0
2022-03-20 20:00:00;8.97;79.8;0.149;0.0
2022-03-20 21:00:00;8.77;80.5;0.182;0.0
2022-03-20 22:00:00;8.97;81.9;0.253;0.0
2022-03-20 23:00:00;8.3;80.9;0.251;0.0
2022-03-21 00:00:00;8.16;81.1;0.122;0.0
2022-03-21 01:00:00;8.09;81.8;0.038;0.0
2022-03-21 02:00:00;7.69;80.9;0.062;0.0
2022-03-21 03:00:00;7.42;82.6;0.049;0.0
2022-03-21 04:00:00;7.49;82.6;0.075;0.0
2022-03-21 05:00:00;7.63;82.7;0.002;0.0
2022-03-21 06:00:00;7.96;81.1;0.0;0.0
2022-03-21 07:00:00;9.25;81.2;0.245;9.75
2022-03-21 08:00:00;10.53;69.66;1.263;29.05555555555556
2022-03-21 09:00:00;11.68;60.57;1.83;95.16666666666667
2022-03-21 10:00:00;12.48;58.25;2.198;167.44444444444446
2022-03-21 11:00:00;11.8;51.46;2.663;176.61111111111111
2022-03-21 12:00:00;12.81;52.67;2.711;279.72222222222223
2022-03-21 13:00:00;12.47;52.13;2.864;200.0
2022-03-21 14:00:00;11.8;47.25;3.07;174.08333333333334
2022-03-21 15:00:00;12.47;48.54;2.806;179.13888888888889
2022-03-21 16:00:00;11.8;45.69;2.411;181.22222222222223
2022-03-21 17:00:00;11.32;47.73;1.771;87.36111111111111
2022-03-21 18:00:00;11.33;49.03;0.973;26.11111111111111
2022-03-21 19:00:00;10.26;47.82;0.432;0.0
2022-03-21 20:00:00;10.13;50.19;0.68;0.0
2022-03-21 21:00:00;9.79;53.99;0.847;0.0
2022-03-21 22:00:00;8.5;59.97;0.113;0.0
2022-03-21 23:00:00;6.207;67.92;0.001;0.0
2022-03-22 00:00:00;6.819;62.22;0.004;0.33055555555555555
2022-03-22 01:00:00;7.77;61.27;0.046;0.0
2022-03-22 02:00:00;6.684;53.94;0.041;0.0
2022-03-22 03:00:00;5.734;54.35;0.001;0.0
2022-03-22 04:00:00;5.944;55.72;0.003;0.0
2022-03-22 05:00:00;4.459;61.97;0.001;0.0
2022-03-22 06:00:00;4.46;66.45;0.0;1.7916666666666667
2022-03-22 07:00:00;6.224;62.38;0.002;78.72222222222223
2022-03-22 08:00:00;9.47;45.4;0.178;263.8888888888889
2022-03-22 09:00:00;12.29;47.07;0.971;451.1111111111111
2022-03-22 10:00:00;13.22;46.58;1.186;602.2222222222222
2022-03-22 11:00:00;13.81;48.12;1.793;628.6111111111111
2022-03-22 12:00:00;13.59;49.46;2.423;638.0555555555555
2022-03-22 13:00:00;13.86;47.76;2.39;595.2777777777778
2022-03-22 14:00:00;13.73;46.27;2.618;559.4444444444445
2022-03-22 15:00:00;14.26;48.37;2.83;561.3888888888889
2022-03-22 16:00:00;13.73;43.36;2.775;339.1666666666667
2022-03-22 17:00:00;12.38;40.86;2.365;206.11111111111111
2022-03-22 18:00:00;11.99;41.89;2.027;39.333333333333336
2022-03-22 19:00:00;10.52;43.87;0.757;0.0
2022-03-22 20:00:00;10.33;52.02;0.141;0.0
2022-03-22 21:00:00;7.69;60.18;0.0;0.0
2022-03-22 22:00:00;6.209;65.75;0.0;0.0
2022-03-22 23:00:00;4.995;71.3;0.0;0.0
2022-03-23 00:00:00;4.935;70.9;0.0;0.0
2022-03-23 01:00:00;4.663;72.2;0.0;0.0
2022-03-23 02:00:00;4.324;72.9;0.0;0.0
2022-03-23 03:00:00;3.916;72.4;0.0;0.0
2022-03-23 04:00:00;4.056;73.6;0.005;0.0
2022-03-23 05:00:00;3.65;72.6;0.021;0.0
2022-03-23 06:00:00;3.651;72.8;0.0;2.7416666666666667
2022-03-23 07:00:00;5.75;66.05;0.014;93.61111111111111
2022-03-23 08:00:00;9.47;50.49;0.105;281.3888888888889
2022-03-23 09:00:00;11.48;40.15;0.59;468.05555555555554
2022-03-23 10:00:00;13.77;43.46;0.947;616.6666666666666
2022-03-23 11:00:00;15.1;36.8;1.246;715.8333333333334
2022-03-23 12:00:00;14.67;35.43;1.727;761.1111111111111
2022-03-23 13:00:00;14.79;31.22;1.948;754.7222222222222
2022-03-23 14:00:00;15.33;32.92;1.981;689.4444444444445
2022-03-23 15:00:00;14.86;31.36;2.069;565.0
2022-03-23 16:00:00;15.06;33.93;1.315;392.77777777777777
2022-03-23 17:00:00;13.58;33.06;0.995;202.22222222222223
2022-03-23 18:00:00;11.91;44.79;0.236;39.416666666666664
2022-03-23 19:00:00;9.5;56.34;0.0;0.0
2022-03-23 20:00:00;7.82;62.61;0.0;0.0
2022-03-23 21:00:00;7.29;68.33;0.0;0.0
2022-03-23 22:00:00;6.35;64.94;0.006;0.0
2022-03-23 23:00:00;5.339;68.42;0.0;0.0
2022-03-24 00:00:00;5.003;67.4;0.0;0.0
2022-03-24 01:00:00;4.12;70.8;0.0;0.0
2022-03-24 02:00:00;3.511;71.0;0.0;0.0
2022-03-24 03:00:00;3.655;69.39;0.0;0.0
2022-03-24 04:00:00;3.522;68.31;0.0;0.0
2022-03-24 05:00:00;2.913;70.2;0.0;0.0
2022-03-24 06:00:00;3.456;67.15;0.002;3.65
2022-03-24 07:00:00;6.298;58.04;0.001;111.19444444444444
2022-03-24 08:00:00;10.76;45.73;0.001;302.77777777777777
2022-03-24 09:00:00;14.32;39.2;0.388;486.3888888888889
2022-03-24 10:00:00;15.92;37.15;0.567;603.6111111111111
2022-03-24 11:00:00;17.25;33.67;0.944;729.4444444444445
2022-03-24 12:00:00;18.04;24.45;1.149;787.5
2022-03-24 13:00:00;18.17;17.67;1.591;730.5555555555555
2022-03-24 14:00:00;17.08;17.87;1.841;707.5
2022-03-24 15:00:00;17.48;21.06;1.864;579.7222222222222
2022-03-24 16:00:00;17.22;20.38;1.417;411.3888888888889
2022-03-24 17:00:00;15.13;23.98;1.329;202.77777777777777
2022-03-24 18:00:00;13.73;33.47;0.369;43.19444444444444
2022-03-24 19:00:00;10.98;47.93;0.011;0.0
2022-03-24 20:00:00;9.04;58.13;0.0;0.0
2022-03-24 21:00:00;7.77;61.88;0.0;0.0
2022-03-24 22:00:00;6.548;63.58;0.0;0.0
2022-03-24 23:00:00;6.012;66.78;0.0;0.0
2022-03-25 00:00:00;5.138;69.44;0.0;0.0
2022-03-25 01:00:00;4.052;69.57;0.0;0.0
2022-03-25 02:00:00;3.646;68.9;0.0;0.0
2022-03-25 03:00:00;4.471;66.4;0.0;0.0
2022-03-25 04:00:00;4.133;65.32;0.0;0.0
2022-03-25 05:00:00;3.795;66.95;0.0;0.0
2022-03-25 06:00:00;3.66;66.75;0.0;6.372222222222222
2022-03-25 07:00:00;6.635;53.56;0.002;136.72222222222223
2022-03-25 08:00:00;10.08;44.99;0.015;208.05555555555554
2022-03-25 09:00:00;14.46;32.01;0.274;493.05555555555554
2022-03-25 10:00:00;17.07;26.43;0.688;635.5555555555555
2022-03-25 11:00:00;17.86;18.36;0.947;723.0555555555555
2022-03-25 12:00:00;18.52;19.44;1.277;735.8333333333334
2022-03-25 13:00:00;18.84;18.15;1.475;713.6111111111111
2022-03-25 14:00:00;18.02;18.62;1.57;592.2222222222222
2022-03-25 15:00:00;17.43;24.65;1.55;421.1111111111111
2022-03-25 16:00:00;16.82;22.08;1.832;382.5
2022-03-25 17:00:00;15.08;21.41;1.321;133.52777777777777
2022-03-25 18:00:00;14.15;27.52;0.223;25.555555555555557
2022-03-25 19:00:00;11.8;40.95;0.0;0.0
2022-03-25 20:00:00;10.66;52.08;0.0;0.0
2022-03-25 21:00:00;8.84;51.82;0.0;0.0
2022-03-25 22:00:00;8.38;58.83;0.0;0.0
2022-03-25 23:00:00;7.84;59.98;0.0;0.0
2022-03-26 00:00:00;6.616;62.49;0.0;0.0
2022-03-26 01:00:00;6.348;68.81;0.0;0.0
2022-03-26 02:00:00;5.404;69.23;0.0;0.0
2022-03-26 03:00:00;5.002;72.1;0.0;0.0
2022-03-26 04:00:00;4.935;66.11;0.0;0.0
2022-03-26 05:00:00;4.867;65.77;0.001;0.0
2022-03-26 06:00:00;4.799;69.98;0.0;5.066666666666666
2022-03-26 07:00:00;7.51;58.92;0.0;111.58333333333333
2022-03-26 08:00:00;12.31;43.69;0.051;301.1111111111111
2022-03-26 09:00:00;15.4;34.38;0.646;481.6666666666667
2022-03-26 10:00:00;16.93;31.72;0.951;629.7222222222222
2022-03-26 11:00:00;17.11;26.76;1.344;709.1666666666666
2022-03-26 12:00:00;17.77;25.67;1.421;764.4444444444445
2022-03-26 13:00:00;17.96;26.61;1.427;743.6111111111111
2022-03-26 14:00:00;17.62;32.77;2.156;675.0
2022-03-26 15:00:00;17.69;32.23;2.378;544.7222222222222
2022-03-26 16:00:00;17.56;32.24;1.603;373.3333333333333
2022-03-26 17:00:00;16.42;33.12;1.152;195.55555555555554
2022-03-26 18:00:00;14.81;36.93;0.153;43.47222222222222
2022-03-26 19:00:00;12.33;48.74;0.0;0.0
2022-03-26 20:00:00;10.32;52.69;0.0;0.0
2022-03-26 21:00:00;9.31;54.6;0.0;0.0
2022-03-26 22:00:00;8.64;54.07;0.0;0.0
2022-03-26 23:00:00;7.9;57.54;0.0;0.0
2022-03-27 00:00:00;7.29;60.32;0.0;0.0
2022-03-27 01:00:00;6.955;63.04;0.0;0.0
2022-03-27 02:00:00;6.485;61.75;0.0;0.0
2022-03-27 03:00:00;7.57;57.41;0.0;0.0
2022-03-27 04:00:00;8.38;55.44;0.0;0.0
2022-03-27 05:00:00;9.39;51.09;0.005;0.0
2022-03-27 06:00:00;10.06;53.65;0.01;1.9444444444444444
2022-03-27 07:00:00;9.38;52.37;0.0;37.69444444444444
2022-03-27 08:00:00;10.74;49.86;0.016;111.5
2022-03-27 09:00:00;12.22;44.08;0.009;169.66666666666666
2022-03-27 10:00:00;14.44;38.92;0.002;246.66666666666666
2022-03-27 11:00:00;18.28;35.11;0.048;366.6666666666667
2022-03-27 12:00:00;19.95;25.0;0.607;450.8333333333333
2022-03-27 13:00:00;20.48;19.1;0.876;410.0
2022-03-27 14:00:00;20.61;19.3;1.083;357.22222222222223
2022-03-27 15:00:00;20.89;23.7;0.712;293.6111111111111
2022-03-27 16:00:00;20.13;19.03;1.358;332.22222222222223
2022-03-27 17:00:00;19.33;23.16;1.25;156.66666666666666
2022-03-27 18:00:00;17.99;27.84;0.281;47.583333333333336
2022-03-27 19:00:00;14.83;39.04;0.0;0.0
2022-03-27 20:00:00;12.07;45.02;0.0;0.0
2022-03-27 21:00:00;10.86;51.88;0.0;0.0
2022-03-27 22:00:00;9.79;54.33;0.0;0.0
2022-03-27 23:00:00;8.77;57.45;0.0;0.0
2022-03-28 00:00:00;8.31;56.92;0.0;0.0
2022-03-28 01:00:00;7.57;60.05;0.0;0.0
2022-03-28 02:00:00;7.5;62.02;0.001;0.0
