"Plant";"TRONC";"ELMNT";"SAR";"RAM";"RANG";"Xabs";"Yabs";"Zabs";"DIAM"
1;"base";1;1;"0";0;-0.0883980104567427;-0.35565439127722;8.88;1.87470923785153
1;"0";1;1;"1";0;1.13525024153156;0.325876939921863;10.55;1.84267820802588
1;"0";1;1;"1";1;1.27440565733472;2.07036419130912;10.87;1.83591246782415
1;"0";1;1;"1";2;1.52266665686826;1.08936140022714;13.49;1.77728678398025
1;"0";1;1;"1";3;2.45186687104159;3.07618976774665;14.27;1.77006315717933
1;"0";1;1;"1";4;3.57588867525537;1.86992487824186;17.94;1.76614602643043
1;"0";1;1;"p";0;-5.45024453802356;4.15244962425077;15.56;0.208292828689128
1;"0";1;1;"F1";0;-5.47276643128907;3.98365162567337;19.33;0
1;"0";1;1;"F2";0;-9.20383744417839;0.449431896118203;16.48;0
1;"0";1;1;"F3";0;-7.69606138170692;-0.584691571093535;12.66;0
1;"0";1;1;"F4";0;-4.58111302641762;3.56669334768725;10.67;0
1;"0";1;1;"F5";0;-3.75061183710732;7.0649311575787;12.6;0
1;"0";1;1;"1";5;5.50787538692466;4.26383952708239;23.03;1.69986512841618
1;"0";1;1;"p";0;-1.00835932589243;11.4645051329467;19.79;0.18359063231764
1;"0";1;1;"F1";0;1.316616173973;14.0198503004389;20.14;0
1;"0";1;1;"F2";0;-0.514397213522106;15.9703348491635;14.8;0
1;"0";1;1;"F3";0;-1.00759236186241;10.9329983956741;12.87;0
1;"0";1;1;"F4";0;-4.88787783888039;7.27946796377083;16.9;0
1;"0";1;1;"F5";0;-2.38853196757813;9.21023729634381;22.18;0
1;"0";1;1;"1";6;6.56913692017131;2.48063343746432;25.99;1.67858437045788
1;"0";1;1;"p";0;11.7118426729662;-6.88454555389351;22.31;0.194105591064189
1;"0";1;1;"F1";0;13.9628699903779;-2.88981452211346;22.43;0
1;"0";1;1;"F2";0;15.2775886082972;-6.12569383934648;16.94;0
1;"0";1;1;"F3";0;12.3005516969358;-5.97552317512782;16.1;0
1;"0";1;1;"F4";0;9.02148125459514;-7.73827586174268;17.28;0
1;"0";1;1;"F5";0;7.37782125708989;-7.45617337575404;22.27;0
1;"0";1;1;"1";7;6.021246186273;4.96786397436844;33.47;1.64485820239769
1;"0";1;1;"p";0;-0.239721946215878;11.4176374621708;29.63;0.21151562703307
1;"0";1;1;"F1";0;3.3555226859967;13.1168773023778;30.49;0
1;"0";1;1;"F2";0;2.80877520384879;14.9422175968887;24.8;0
1;"0";1;1;"F3";0;-1.20158943351577;12.5116260073007;21.32;0
1;"0";1;1;"F4";0;-4.46423271346294;7.44865663865788;25.1;0
1;"0";1;1;"F5";0;-2.96137716853496;8.65099819207739;30.85;0
1;"0";1;1;"1";8;6.17908649079193;2.62983351300372;44.07;1.60406803358547
1;"0";1;1;"1";9;5.38413556346753;4.35321769047143;52.03;1.58978831333737
1;"0";1;1;"1";10;3.94528426138189;1.17074900555299;58.84;1.58563611891697
1;"0";1;1;"p";0;-5.65082992138302;-2.35048552104958;53.79;0.184019815020213
1;"0";1;1;"F1";0;-4.51929675135087;-5.89368078593649;54.34;0
1;"0";1;1;"F2";0;-4.01785423474027;-10.0921513887317;50.34;0
1;"0";1;1;"F3";0;-4.00408767916839;-5.02935468315995;46.58;0
1;"0";1;1;"F4";0;-8.16153636724307;0.983948935153874;50.07;0
1;"0";1;1;"F5";0;-6.44732916535674;0.706651857994623;53.4;0
1;"0";1;1;"1";11;7.36675063871692;-0.69691472991062;69.89;1.5301740619631
1;"0";1;1;"1";12;5.65167575267575;2.00706717374014;77.8;1.48532286492887
1;"0";1;1;"p";0;-3.49610001661948;-0.33404334793434;71.47;0.194210768526236
1;"0";1;1;"F1";0;-4.44473987934895;-4.88643639015297;74.55;0
1;"0";1;1;"F2";0;-9.46566355903418;-7.42271819680937;71.02;0
1;"0";1;1;"F3";0;-6.59560400238424;-3.19304230600137;64.34;0
1;"0";1;1;"F4";0;-7.20467572902223;3.75086377284288;66.76;0
1;"0";1;1;"F5";0;-2.88355100016329;3.74185946033263;71.9;0
1;"0";1;1;"1";13;7.66473133630755;1.02578881506263;85.71;1.4486287333681
1;"0";1;1;"1";14;7.93849793809074;6.62084483334771;94.81;1.44107794996369
1;"0";1;1;"1";15;9.79020933460647;4.40811690067868;105.56;1.4030536093419
1;"0";1;1;"p";0;5.97410076350197;-4.47441738709881;98.11;0.199101327819695
1;"0";1;1;"F1";0;12.089228817156;-5.03736399861161;97.36;0
1;"0";1;1;"F2";0;9.57054620182198;-4.52002669741019;92.2;0
1;"0";1;1;"F3";0;6.20754047164839;-4.57191560585439;87.48;0
1;"0";1;1;"F4";0;-3.23954629864826;-4.4542229787023;94.17;0
1;"0";1;1;"F5";0;0.814414528722836;-2.24746027960195;98.28;0
1;"0";1;1;"1";16;8.04075839990795;7.59595651820689;116.19;1.37463006145679
1;"0";1;1;"p";0;1.50764610963109;12.6720715486838;107.93;0.182161577454309
1;"0";1;1;"F1";0;-1.709128865398;6.33223253179807;110.96;0
1;"0";1;1;"F2";0;-3.52927307476979;5.31381461311717;104.44;0
1;"0";1;1;"F3";0;-4.05213739866326;9.49381615603547;97.42;0
1;"0";1;1;"F4";0;-4.16889823410465;17.2636338441995;100.75;0
1;"0";1;1;"F5";0;2.18175459094695;19.0697647075824;107.91;0
1;"0";1;1;"1";17;6.39460827425261;6.0833462697275;131.2;1.35640063793465
1;"0";1;1;"p";0;-2.96496738266765;6.7059565189088;125.48;0.216424423901962
1;"0";1;1;"F1";0;-5.57004882120575;-0.310883987942165;124.88;0
1;"0";1;1;"F2";0;-4.34240529018583;1.64382605724229;115.94;0
1;"0";1;1;"F3";0;-3.51513023147752;10.2462278135682;114.53;0
1;"0";1;1;"F4";0;-6.94373168691055;14.3204384192933;120.39;0
1;"0";1;1;"F5";0;-6.64814039734518;12.3532511405795;127.58;0
1;"0";1;1;"1";18;12.0721829454243;9.90466094576112;142.38;1.34141029197283
1;"0";1;1;"p";0;21.7696445556842;10.7310617671158;134.4;0.195514642294434
1;"0";1;1;"F1";0;22.9716220255729;2.17900060258476;134.31;0
1;"0";1;1;"F2";0;23.4026058537376;3.26013562646498;126.19;0
1;"0";1;1;"F3";0;25.2607760646561;11.5656279940044;123.13;0
1;"0";1;1;"F4";0;27.5485976159289;18.2249126815314;129.6;0
1;"0";1;1;"F5";0;25.0780985861924;15.6001203956408;138.04;0
1;"0";1;1;"1";19;7.96694189915713;13.5075342369058;156.15;1.32247280843456
1;"0";1;1;"p";0;0.482785949536305;10.6121051285083;154.42;0.215642726014621
1;"0";1;1;"F1";0;2.11186926167188;6.61093185531441;155.3;0
1;"0";1;1;"F2";0;1.99892667339176;5.08510618645425;152;0
1;"0";1;1;"F3";0;0.612445656394736;10.3317689724075;148.27;0
1;"0";1;1;"F4";0;1.10316506517423;13.3036529643976;149.32;0
1;"0";1;1;"F5";0;3.35660838339007;13.5379459681096;155.15;0
1;"0";1;1;"1";20;11.4336125219047;15.9081788989454;160.56;1.29759548573345
1;"0";1;1;"p";0;2.98873452113393;20.353697490977;160.98;0.216083790194898
1;"0";1;1;"F1";0;-1.37951905750719;17.5585301126812;166.42;0
1;"0";1;1;"F2";0;-3.22405221015713;16.752491993995;160.8;0
1;"0";1;1;"F3";0;-0.415000983175747;22.1899667023678;157.9;0
1;"0";1;1;"F4";0;2.39743683328908;26.4539898646546;161.71;0
1;"0";1;1;"F5";0;6.12372903012792;22.6084279468359;163.57;0
1;"0";1;1;"1";21;14.3783562634602;11.799592244563;170.55;1.27046172942602
1;"0";1;1;"p";0;4.42015642013753;10.430959393705;174.34;0.212396514957894
1;"0";1;1;"F1";0;5.18873624545705;11.4670506310542;180.08;0
1;"0";1;1;"F2";0;4.5935562028951;7.21939707680384;174.23;0
1;"0";1;1;"F3";0;-0.757030470238773;8.35747539277431;167.29;0
1;"0";1;1;"F4";0;-4.26111403618562;14.9340853373325;170.38;0
1;"0";1;1;"F5";0;4.58645208637522;15.7933138906952;170.18;0
2;"0";1;1;"0";0;0.0883980104567451;-19.6443456087228;8.88;1.87470923785153
2;"0";1;1;"1";0;-1.13525024153156;-20.3258769399219;10.55;1.84267820802588
2;"0";1;1;"1";1;-1.27440565733472;-22.0703641913091;10.87;1.83591246782415
2;"0";1;1;"1";2;-1.52266665686826;-21.0893614002271;13.49;1.77728678398025
2;"0";1;1;"1";3;-2.45186687104159;-23.0761897677467;14.27;1.77006315717933
2;"0";1;1;"1";4;-3.57588867525537;-21.8699248782419;17.94;1.76614602643043
2;"0";1;1;"p";0;5.45024453802356;-24.1524496242508;15.56;0.208292828689128
2;"0";1;1;"F1";0;5.47276643128907;-23.9836516256734;19.33;0
2;"0";1;1;"F2";0;9.20383744417839;-20.4494318961182;16.48;0
2;"0";1;1;"F3";0;7.69606138170692;-19.4153084289065;12.66;0
2;"0";1;1;"F4";0;4.58111302641762;-23.5666933476872;10.67;0
2;"0";1;1;"F5";0;3.75061183710732;-27.0649311575787;12.6;0
2;"0";1;1;"1";5;-5.50787538692466;-24.2638395270824;23.03;1.69986512841618
2;"0";1;1;"p";0;1.00835932589243;-31.4645051329467;19.79;0.18359063231764
2;"0";1;1;"F1";0;-1.316616173973;-34.0198503004389;20.14;0
2;"0";1;1;"F2";0;0.51439721352211;-35.9703348491635;14.8;0
2;"0";1;1;"F3";0;1.00759236186241;-30.9329983956741;12.87;0
2;"0";1;1;"F4";0;4.88787783888039;-27.2794679637708;16.9;0
2;"0";1;1;"F5";0;2.38853196757813;-29.2102372963438;22.18;0
2;"0";1;1;"1";6;-6.56913692017131;-22.4806334374643;25.99;1.67858437045788
2;"0";1;1;"p";0;-11.7118426729662;-13.1154544461065;22.31;0.194105591064189
2;"0";1;1;"F1";0;-13.9628699903779;-17.1101854778865;22.43;0
2;"0";1;1;"F2";0;-15.2775886082972;-13.8743061606535;16.94;0
2;"0";1;1;"F3";0;-12.3005516969358;-14.0244768248722;16.1;0
2;"0";1;1;"F4";0;-9.02148125459514;-12.2617241382573;17.28;0
2;"0";1;1;"F5";0;-7.37782125708989;-12.543826624246;22.27;0
2;"0";1;1;"1";7;-6.021246186273;-24.9678639743684;33.47;1.64485820239769
2;"0";1;1;"p";0;0.239721946215882;-31.4176374621708;29.63;0.21151562703307
2;"0";1;1;"F1";0;-3.3555226859967;-33.1168773023778;30.49;0
2;"0";1;1;"F2";0;-2.80877520384879;-34.9422175968887;24.8;0
2;"0";1;1;"F3";0;1.20158943351577;-32.5116260073007;21.32;0
2;"0";1;1;"F4";0;4.46423271346294;-27.4486566386579;25.1;0
2;"0";1;1;"F5";0;2.96137716853496;-28.6509981920774;30.85;0
2;"0";1;1;"1";8;-6.17908649079193;-22.6298335130037;44.07;1.60406803358547
2;"0";1;1;"1";9;-5.38413556346753;-24.3532176904714;52.03;1.58978831333737
2;"0";1;1;"1";10;-3.94528426138189;-21.170749005553;58.84;1.58563611891697
2;"0";1;1;"p";0;5.65082992138302;-17.6495144789504;53.79;0.184019815020213
2;"0";1;1;"F1";0;4.51929675135087;-14.1063192140635;54.34;0
2;"0";1;1;"F2";0;4.01785423474027;-9.9078486112683;50.34;0
2;"0";1;1;"F3";0;4.00408767916839;-14.9706453168401;46.58;0
2;"0";1;1;"F4";0;8.16153636724307;-20.9839489351539;50.07;0
2;"0";1;1;"F5";0;6.44732916535674;-20.7066518579946;53.4;0
2;"0";1;1;"1";11;-7.36675063871692;-19.3030852700894;69.89;1.5301740619631
2;"0";1;1;"1";12;-5.65167575267575;-22.0070671737401;77.8;1.48532286492887
2;"0";1;1;"p";0;3.49610001661948;-19.6659566520657;71.47;0.194210768526236
2;"0";1;1;"F1";0;4.44473987934895;-15.113563609847;74.55;0
2;"0";1;1;"F2";0;9.46566355903418;-12.5772818031906;71.02;0
2;"0";1;1;"F3";0;6.59560400238424;-16.8069576939986;64.34;0
2;"0";1;1;"F4";0;7.20467572902223;-23.7508637728429;66.76;0
2;"0";1;1;"F5";0;2.88355100016329;-23.7418594603326;71.9;0
2;"0";1;1;"1";13;-7.66473133630755;-21.0257888150626;85.71;1.4486287333681
2;"0";1;1;"1";14;-7.93849793809074;-26.6208448333477;94.81;1.44107794996369
2;"0";1;1;"1";15;-9.79020933460647;-24.4081169006787;105.56;1.4030536093419
2;"0";1;1;"p";0;-5.97410076350197;-15.5255826129012;98.11;0.199101327819695
2;"0";1;1;"F1";0;-12.089228817156;-14.9626360013884;97.36;0
2;"0";1;1;"F2";0;-9.57054620182198;-15.4799733025898;92.2;0
2;"0";1;1;"F3";0;-6.20754047164839;-15.4280843941456;87.48;0
2;"0";1;1;"F4";0;3.23954629864826;-15.5457770212977;94.17;0
2;"0";1;1;"F5";0;-0.814414528722834;-17.7525397203981;98.28;0
2;"0";1;1;"1";16;-8.04075839990795;-27.5959565182069;116.19;1.37463006145679
2;"0";1;1;"p";0;-1.50764610963109;-32.6720715486838;107.93;0.182161577454309
2;"0";1;1;"F1";0;1.709128865398;-26.3322325317981;110.96;0
2;"0";1;1;"F2";0;3.52927307476979;-25.3138146131172;104.44;0
2;"0";1;1;"F3";0;4.05213739866326;-29.4938161560355;97.42;0
2;"0";1;1;"F4";0;4.16889823410465;-37.2636338441995;100.75;0
2;"0";1;1;"F5";0;-2.18175459094694;-39.0697647075824;107.91;0
2;"0";1;1;"1";17;-6.39460827425261;-26.0833462697275;131.2;1.35640063793465
2;"0";1;1;"p";0;2.96496738266765;-26.7059565189088;125.48;0.216424423901962
2;"0";1;1;"F1";0;5.57004882120575;-19.6891160120578;124.88;0
