"Plant";"TRONC";"ELMNT";"SAR";"RAM";"RANG";"Xabs";"Yabs";"Zabs";"DIAM"
1;"base";1;1;"0";0;-0.103405373199624;-0.155671409057309;12;1.87470923785153
1;"0";1;1;"1";0;-0.103405373199624;-0.155671409057309;12.5;1.87470923785153
1;"0";1;1;"1";0;-1.87583432676387;-1.84507828857663;14.18;1.84267820802588
1;"0";1;1;"p";0;4.01163859472831;-5.80228217499646;17.36;0.22659598525845
1;"0";1;1;"F1";0;1.64111178014889;-8.996308258384;19.74;0
1;"0";1;1;"F2";0;0.853098678026191;-11.8915863712573;15.13;0
1;"0";1;1;"F3";0;5.98467825778986;-10.7896376353568;9.28;0
1;"0";1;1;"F4";0;6.11854410694244;-5.29686238650211;9.65;0
1;"0";1;1;"F5";0;7.2773949388837;-1.93448751904473;14.91;0
1;"0";1;1;"1";1;-1.05432200864438;-1.22667913658986;17.43;1.83518880349705
1;"0";1;1;"p";0;0.162746261297809;7.543163782545;16.99;0.231905616042756
1;"0";1;1;"F1";0;3.9718915044207;11.135407164722;19.18;0
1;"0";1;1;"F2";0;4.77566631429682;15.3624328394735;12.78;0
1;"0";1;1;"F3";0;0.772403444987335;12.3338545592886;7.46;0
1;"0";1;1;"F4";0;-4.9778762467564;9.71859482711672;11.08;0
1;"0";1;1;"F5";0;-4.81398899451388;5.890104136446;14.61;0
1;"0";1;1;"1";2;-2.54990943442074;-2.66338309073617;20.72;1.80796297333661
1;"0";1;1;"p";0;-9.64000983516121;-2.436499183374;22.73;0.169200999161926
1;"0";1;1;"F1";0;-10.6089064002995;-8.7572380204138;24.68;0
1;"0";1;1;"F2";0;-14.7473950615165;-9.22179329266709;19.13;0
1;"0";1;1;"F3";0;-17.4913958649342;-6.08865435689626;18.43;0
1;"0";1;1;"F4";0;-12.988244871918;1.42705127425357;16.78;0
1;"0";1;1;"F5";0;-8.74451000863832;3.98918210818547;20.97;0
1;"0";1;1;"1";3;-1.12159631268425;-1.80354495115678;23.91;1.74841277725374
1;"0";1;1;"p";0;-1.11554077930081;4.97011457162081;28.66;0.20974858104857
1;"0";1;1;"F1";0;2.02151630685383;1.56110110168452;30.93;0
1;"0";1;1;"F2";0;6.14644754450917;6.1651148163269;30.73;0
1;"0";1;1;"F3";0;4.65689892681822;13.3659373329242;26.08;0
1;"0";1;1;"F4";0;-1.2456585185996;12.2736390204003;24.53;0
1;"0";1;1;"F5";0;-7.71217087580409;7.40982180198823;25.89;0
1;"0";1;1;"1";4;-2.12143667374018;-3.63297635254999;29.13;1.73231628917098
1;"0";1;1;"p";0;-2.93550564022457;-8.64095915182227;38.02;0.199884656545049
1;"0";1;1;"F1";0;3.52201396458346;-6.09136299683616;38.56;0
1;"0";1;1;"F2";0;3.98758919390294;-16.2724503506429;37.7;0
1;"0";1;1;"F3";0;-1.97385729824428;-19.6757510604342;37.73;0
1;"0";1;1;"F4";0;-9.96534868883169;-15.0918045779622;34.16;0
1;"0";1;1;"F5";0;-9.53599256101887;-6.88241645730973;34.59;0
1;"0";1;1;"1";5;0.633451843623395;-0.383578061035341;35.55;1.73175544102025
1;"0";1;1;"p";0;0.338803118850339;10.7384578195483;38.81;0.193892232256873
1;"0";1;1;"F1";0;6.83272570807211;10.2794704502284;44.24;0
1;"0";1;1;"F2";0;5.59585492780711;19.9992518609869;42.16;0
1;"0";1;1;"F3";0;1.6063919035095;21.6895727706848;34.85;0
1;"0";1;1;"F4";0;-4.87523564066702;15.1933427579334;30.31;0
1;"0";1;1;"F5";0;-6.46383833710327;11.8486691605737;36.02;0
1;"0";1;1;"1";6;-1.06429569241162;-1.84732438601348;44.69;1.72723245816815
1;"0";1;1;"1";7;2.75258549969065;0.622092137251858;52.72;1.67279993778211
1;"0";1;1;"p";0;5.5923715398009;13.5761538650033;57.67;0.207796864728229
1;"0";1;1;"F1";0;11.530972471096;15.8485796567115;65.52;0
1;"0";1;1;"F2";0;14.8968223639106;22.0447602947369;59.77;0
1;"0";1;1;"F3";0;6.05708839456389;27.3047130845609;51.54;0
1;"0";1;1;"F4";0;-0.344398543587254;22.5168675376912;51.2;0
1;"0";1;1;"F5";0;-3.66774810535957;15.4260955282223;56.1;0
1;"0";1;1;"1";8;-1.33664223777611;-0.787594534009669;59.15;1.62376820899168
1;"0";1;1;"p";0;-9.43828169973047;9.85601096546766;61.07;0.194210768526236
1;"0";1;1;"F1";0;-12.426006613873;17.1334349490907;63.25;0
1;"0";1;1;"F2";0;-19.6606376691095;16.5178754518784;59.83;0
1;"0";1;1;"F3";0;-12.7517523544244;13.9477969105633;51.37;0
1;"0";1;1;"F4";0;-10.1301277662268;16.374066582005;51.26;0
1;"0";1;1;"F5";0;-2.96498923697031;12.4947767170214;54.78;0
1;"0";1;1;"1";9;1.81808266788007;-0.0391222435188572;69.46;1.58365385695968
1;"0";1;1;"p";0;6.68045352949737;11.1811428872209;75.41;0.222498618362862
1;"0";1;1;"F1";0;12.9535226567934;13.2015150618872;79.58;0
1;"0";1;1;"F2";0;17.8146952535367;14.4611979524082;70.73;0
1;"0";1;1;"F3";0;11.9107639276156;22.978920353309;71.47;0
1;"0";1;1;"F4";0;7.05442072388505;21.6387596586235;71;0
1;"0";1;1;"F5";0;1.14545660919636;17.0295793528293;71.55;0
1;"0";1;1;"1";10;-3.04052057103574;-0.637599115918178;77.81;1.55084562405046
1;"0";1;1;"p";0;-10.4064592677959;-4.84214987855274;85.82;0.205044468963123
1;"0";1;1;"F1";0;-19.05204216036;-3.87359608665282;84.8;0
