"Plant";"TRONC";"ELMNT";"SAR";"RAM";"RANG";"Xabs";"Yabs";"Zabs";"DIAM"
1;"base";1;1;"0";0;0.182307473842147;0.22277294115429;24.39;1.87470923785153
1;"0";1;1;"1";0;-0.219925980190526;0.00184705209429713;24.8;1.84267820802588
1;"0";1;1;"1";1;-0.356867877108909;-0.270268579335426;25.42;1.83591246782415
1;"0";1;1;"1";2;-1.07788956627889;-0.236686981004515;26.61;1.77728678398025
1;"0";1;1;"1";3;-1.82930183692296;-1.05214979409015;29.22;1.77006315717933
1;"0";1;1;"1";4;-2.76052289675578;-1.23470755953396;32.17;1.76614602643043
1;"0";1;1;"1";5;-2.52137416907658;-1.17719333477678;34.71;1.74218280119219
1;"0";1;1;"p";0;0.640844133479138;0.190459913302446;35.51;0.206590155436307
1;"0";1;1;"F1";0;0.623160068106186;-1.4190702274007;37.38;0
1;"0";1;1;"F2";0;3.85598360079577;-1.12915298664318;36.52;0
1;"0";1;1;"F3";0;3.70558457923307;1.33228564438401;33.9;0
1;"0";1;1;"F4";0;1.44886817766893;-1.39067801363851;32.1;0
1;"0";1;1;"F5";0;-0.719022596444564;0.470571456882184;32.79;0
1;"0";1;1;"1";6;-2.46232198721718;-1.72874826387963;39.33;1.6868493036194
1;"0";1;1;"1";7;-1.46522467120954;-2.18349758208731;46.42;1.63128831687674
1;"0";1;1;"p";0;-5.90939917731961;-5.83270475067084;43.19;0.20974858104857
1;"0";1;1;"F1";0;-8.17025066957275;-3.814425649561;40.41;0
1;"0";1;1;"F2";0;-8.43369570164342;-6.21900393172967;38.1;0
1;"0";1;1;"F3";0;-6.50627977701441;-8.64864749684093;37.9;0
1;"0";1;1;"F4";0;-5.74465894990909;-10.687111064266;42.92;0
1;"0";1;1;"F5";0;-4.66613559402833;-8.95584350238548;44.76;0
1;"0";1;1;"1";8;-0.761696023425942;-1.26455936776178;52.56;1.61627011677333
1;"0";1;1;"1";9;-0.355771960608464;-0.752968070703532;57.66;1.58379596858732
1;"0";1;1;"p";0;-0.00280336126533776;-6.39004294761245;57.37;0.21151562703307
1;"0";1;1;"F1";0;-3.00293612132352;-8.43166079187852;56.57;0
1;"0";1;1;"F2";0;-0.620655775834406;-9.36741736038139;53.94;0
1;"0";1;1;"F3";0;1.94275948064875;-10.4251991066927;52.77;0
1;"0";1;1;"F4";0;4.39372016859154;-6.84598247366265;55.03;0
1;"0";1;1;"F5";0;3.91080884192652;-6.02379231890608;58.45;0
1;"0";1;1;"1";10;-0.805543729544329;0.619950483278575;61.28;1.54452005724821
1;"0";1;1;"1";11;-1.07441079279101;0.877264498250768;67.09;1.53077044446788
1;"0";1;1;"p";0;3.57944756334842;-2.69514398916935;66.14;0.230235623369017
1;"0";1;1;"F1";0;2.59651879920997;-5.37854687443076;65.65;0
1;"0";1;1;"F2";0;4.67892680539794;-7.82151165022354;63.25;0
1;"0";1;1;"F3";0;5.3964672797776;-3.76684327073465;59.74;0
1;"0";1;1;"F4";0;6.64710963933607;-1.10644974937771;64.21;0
1;"0";1;1;"F5";0;6.30323530994583;0.342532805930123;65.82;0
1;"0";1;1;"1";12;-0.743339712146387;1.50884342408728;70.13;1.50944214431154
1;"0";1;1;"p";0;0.524774877488105;6.60205315740439;68.67;0.177046859815273
1;"0";1;1;"F1";0;4.6581595019133;6.80037498314583;69.57;0
1;"0";1;1;"F2";0;5.32135839838469;9.14930393560888;66.1;0
1;"0";1;1;"F3";0;2.77687740774562;10.2622354196979;62.98;0
1;"0";1;1;"F4";0;-2.42461262210456;9.85763503738323;64.24;0
1;"0";1;1;"F5";0;-2.72950169199581;7.5488815522617;66.22;0
1;"0";1;1;"1";13;0.242973534137887;1.42407208338664;74.84;1.47237713389101
1;"0";1;1;"p";0;0.272636759681567;-4.34135245371818;73.4;0.15570600225645
1;"0";1;1;"F1";0;-2.53330926532418;-5.77511216327708;73.51;0
1;"0";1;1;"F2";0;-2.55220434984999;-7.39873249321286;69.79;0
1;"0";1;1;"F3";0;0.398315806258957;-7.50328299964284;68.3;0
1;"0";1;1;"F4";0;4.69143985621008;-5.94184587579465;70.07;0
1;"0";1;1;"F5";0;5.3547538553339;-3.09612724273087;72.99;0
1;"0";1;1;"1";14;0.764713395028758;3.11802825683316;79.8;1.46470256512709
1;"0";1;1;"p";0;-0.860293049340942;7.57985008830032;81.39;0.191769783344099
1;"0";1;1;"F1";0;3.01039471025433;8.60272655577785;81.47;0
1;"0";1;1;"F2";0;0.864378202226565;12.7828597052448;79.32;0
1;"0";1;1;"F3";0;-3.06061439526113;13.6879746756584;78.97;0
1;"0";1;1;"F4";0;-6.13930911628492;9.65881361971381;81.73;0
1;"0";1;1;"F5";0;-4.58694545107927;6.1684458667472;83.11;0
1;"0";1;1;"1";15;2.4529989619865;2.4477358994232;84.27;1.44124188662051
